,NEPA_DOC_NBR,PROJECT NAME,LMU – REGION,REGION_ID,DISTRICT_ID,LMU (ACTUAL),PROJECT CREATED,INITIATION DATE,INITIATION FY,DECISION SIGNED,SIGNED FY,DECISION TYPE,APPEALED OR OBJECTED?,NO COMMENTS OR ONLY SUPPORT?,LITIGATED?,ELAPSED DAYS,HF Fuels management – purpose,TM Forest products – purpose,VM Vegetation management (non-forest products) – purpose,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS,TOTAL_PROJECT_DAYS,NEPA_TO_LAST_ACT,NEPA_TO_FIRST_ACT,NEPA_TO_CONTRACT,PROJ_COMP,NEPA_COMP,PROJ_INIT,PROJ_AWARDED,ASSESSMENT_TIME,IMPLEMENTATION_TIME,NEPA_TO_FIRST_ACT_MAX,NEPA_TO_CONTRACT_MAX,TOTAL_PROJECT_DAYS_MAX,PROJECT_CREATED,NEPA_COMP2
1709,40468,McDonald CE,R9,9.0,90305.0,Walker Ranger District (11090305),10/03/2012,2012-10-03,2013.0,2012-11-13,2013.0,DM,0.0,0.0,0.0,41.0,0.0,1.0,0.0,2012-11-13,9.0,2013-10-03,2018-09-15,1808.0,1.0,2012-12-29,2018-09-15,2013.0,2018.0,2013.0,2018.0,2014.0,2018.0,5.0,0.0,847.0,847.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.5,Certification of Natural Regeneration without Site Prep,Certification of Natural Regeneration without Site Prep,1.0,-0.0,,2.0,0.5004024235381879,0.7219280948873623,2173.0,2132.0,324.0,46.0,True,True,True,True,41,2132,324,46,2173,2012-10-03,True
1710,40469,Santiago CE,R9,9.0,90305.0,Walker Ranger District (11090305),10/03/2012,2012-10-03,2013.0,2012-11-13,2013.0,DM,0.0,0.0,0.0,41.0,0.0,1.0,0.0,2012-11-13,9.0,2014-02-14,2020-09-22,2412.0,0.8666666666666667,2012-12-06,2020-09-22,2013.0,2020.0,2013.0,2020.0,2014.0,2020.0,7.0,-0.1,695.0,692.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2692307692307692,Stocking Survey,Site Preparation for Planting - Mechanical,1.0,-0.0,,1.0,-0.0,,2911.0,2870.0,458.0,23.0,False,True,True,True,41,2870,458,23,2911,2012-10-03,True
1711,40470,South Pike Pine Plantation CE,R9,9.0,90305.0,Walker Ranger District (11090305),10/03/2012,2012-10-03,2013.0,2012-11-13,2013.0,DM,0.0,0.0,0.0,41.0,0.0,1.0,0.0,2012-11-13,9.0,2013-03-27,2013-08-14,140.0,1.0,2012-12-06,2012-12-06,2013.0,2013.0,2013.0,2013.0,2013.0,2013.0,0.0,0.0,162.0,162.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Commercial Thin,Commercial Thin,1.0,-0.0,,1.0,-0.0,,315.0,274.0,134.0,23.0,True,True,True,True,41,274,134,23,315,2012-10-03,True
1712,40471,Sucker Lakes East CE,R9,9.0,90305.0,Walker Ranger District (11090305),10/03/2012,2012-10-03,2013.0,2012-11-28,2013.0,DM,0.0,0.0,0.0,56.0,0.0,1.0,0.0,2012-11-28,9.0,2013-11-25,2020-09-22,2493.0,0.8125,2013-03-28,2020-09-22,2013.0,2020.0,2013.0,2024.0,2014.0,2020.0,11.0,0.0,545.0,410.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3846153846153846,Stocking Survey,Certification-Planted,1.0,-0.0,,1.0,-0.0,,2911.0,2855.0,362.0,120.0,False,True,True,True,56,2855,362,120,2911,2012-10-03,True
1713,40472,Sucker Lakes West CE,R9,9.0,90305.0,Walker Ranger District (11090305),10/03/2012,2012-10-03,2013.0,2012-11-28,2013.0,DM,0.0,0.0,0.0,56.0,0.0,1.0,0.0,2012-11-28,9.0,2013-12-20,2021-09-29,2840.0,0.7816091954022989,2013-03-28,2021-09-15,2013.0,2021.0,2013.0,2025.0,2014.0,2021.0,12.0,-0.0121951219512195,2930.0,2683.0,87.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0365853658536585,0.4264705882352941,Animal Damage Control for Reforestation,Tree Release and Weed,1.0,-0.0,,1.0,-0.0,,3283.0,3227.0,387.0,120.0,False,True,True,True,56,3227,387,120,3283,2012-10-03,True
1714,40473,Millwright Beaver Landscape Management Project,R6,6.0,61208.0,Central Coast Ranger District/Oregon Dunes National Recreation Area (11061208),10/04/2012,2012-09-24,2012.0,2014-08-29,2014.0,DN,0.0,1.0,0.0,704.0,0.0,1.0,1.0,2014-08-29,6.0,2015-10-01,2021-12-01,2253.0,0.3040201005025125,2015-09-14,2021-12-01,2015.0,2022.0,2007.0,2029.0,2016.0,2022.0,22.0,-0.6413580246913579,36125.5,13023.8,796.0,156.0,142.0,0.0,305.0,7.0,181.0,0.0,0.0,5.0,6.0,0.1049382716049382,0.2314049586776859,Silvicultural Stand Examination,Invasives - Treatment Activity Monitoring,6.0,1.404729092326494,0.7839942338531045,23.0,2.748700228182799,0.8766401845739871,3355.0,2651.0,398.0,381.0,False,True,True,True,704,2651,398,381,3355,2012-10-04,True
1715,40477,Brushy Acres CE,R9,9.0,90301.0,Blackduck Ranger District (11090301),10/05/2012,2012-10-07,2013.0,2012-12-07,2013.0,DM,1.0,0.0,0.0,61.0,0.0,1.0,0.0,2012-12-07,9.0,2013-08-05,2020-09-22,2605.0,0.9230769230769232,2013-04-17,2020-09-22,2013.0,2020.0,2013.0,2020.0,2013.0,2020.0,7.0,0.0384615384615384,268.0,269.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4583333333333333,Commercial Thin,Commercial Thin,1.0,-0.0,,1.0,-0.0,,2907.0,2846.0,241.0,131.0,False,True,True,True,61,2846,241,131,2907,2012-10-05,True
1716,40478,Cass Lake East CE,R9,9.0,90301.0,Blackduck Ranger District (11090301),10/05/2012,2012-10-07,2013.0,2012-11-16,2013.0,DM,0.0,0.0,0.0,40.0,0.0,1.0,0.0,2012-11-16,9.0,2013-03-28,2021-09-30,3108.0,0.8863636363636364,2012-12-12,2021-09-30,2013.0,2021.0,2013.0,2021.0,2013.0,2021.0,8.0,-2.13953488372093,1267.0,1159.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0465116279069767,0.0769230769230769,Certification-Planted,Tree Release and Weed,1.0,-0.0,,3.0,0.2164140891932277,0.196988593178395,3280.0,3240.0,132.0,26.0,False,True,True,True,40,3240,132,26,3280,2012-10-05,True
1717,40479,Grass Lake CE,R9,9.0,90301.0,Blackduck Ranger District (11090301),10/05/2012,2012-10-07,2013.0,2012-12-07,2013.0,DM,0.0,0.0,0.0,61.0,0.0,1.0,0.0,2012-12-07,9.0,2014-07-14,2014-07-14,0.0,1.0,2013-03-29,2013-03-29,2013.0,2013.0,2013.0,2013.0,2014.0,2014.0,0.0,0.0,101.0,101.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Commercial Thin,Stand Clearcut (w/ leave trees) (EA/RH/FH),1.0,-0.0,,1.0,-0.0,,645.0,584.0,584.0,112.0,True,True,True,True,61,584,584,112,645,2012-10-05,True
1718,40480,Smiling Joe CE,R9,9.0,90301.0,Blackduck Ranger District (11090301),10/05/2012,2012-10-07,2013.0,2012-12-07,2013.0,DM,0.0,0.0,0.0,61.0,0.0,1.0,0.0,2012-12-07,9.0,2013-05-15,2014-01-29,259.0,1.0,2013-04-04,2013-04-04,2013.0,2013.0,2013.0,2013.0,2013.0,2014.0,0.0,-33.166666666666664,259.0,60.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,Commercial Thin,Commercial Thin,1.0,-0.0,,1.0,-0.0,,479.0,418.0,159.0,118.0,True,True,True,True,61,418,159,118,479,2012-10-05,True
1719,40488,Beaver Creek,R1,1.0,10401.0,Wallace Ranger District (11010401),10/10/2012,2012-10-09,2013.0,2014-06-13,2014.0,ROD,0.0,1.0,0.0,612.0,1.0,1.0,1.0,2014-06-13,1.0,2014-07-16,2022-05-21,2866.0,0.4210914454277286,2014-07-16,2022-04-09,2014.0,2022.0,2012.0,2084.0,2014.0,2022.0,72.0,-0.0033898305084745,23938.9,6891.2,1356.0,440.0,0.0,0.0,908.0,8.0,0.0,0.0,0.0,0.0,3.0,0.2135593220338983,0.5971978984238179,Stocking Survey,Certification-Planted,3.0,0.664044978865512,0.6044397880079782,125.0,4.5198729645893465,0.9361183242236266,3511.0,2899.0,33.0,33.0,False,True,True,True,612,2899,33,33,3511,2012-10-10,True
1720,40528,Stoney Creek Project,R8,8.0,80406.0,Watauga Ranger District (11080406),10/23/2012,2012-11-05,2013.0,2013-09-17,2013.0,DN,0.0,0.0,0.0,316.0,0.0,1.0,0.0,2013-09-17,8.0,2014-03-01,2014-03-01,0.0,1.0,2014-03-01,2014-03-01,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,0.0,0.0,571.0,571.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Control of Understory Vegetation,Control of Understory Vegetation,1.0,-0.0,,1.0,-0.0,,481.0,165.0,165.0,165.0,True,True,True,True,316,165,165,165,481,2012-10-23,True
1721,40535,Sulphur Forest Restoration Project,R3,3.0,30305.0,Sandia Ranger District (11030305),10/23/2012,2013-01-18,2013.0,2014-06-29,2014.0,DN,0.0,1.0,0.0,527.0,1.0,0.0,1.0,2014-06-29,3.0,2015-09-30,2017-09-30,731.0,1.0,2014-07-14,2017-09-30,2014.0,2017.0,2014.0,2017.0,2015.0,2017.0,3.0,0.0,1903.0,1903.0,15.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2666666666666666,Site Preparation for Natural Regeneration - Burning,Rearrangement of Fuels,3.0,1.0549201679861442,0.9602297178607612,2.0,0.3926744672275521,0.5665095065529053,1716.0,1189.0,458.0,15.0,True,True,True,True,527,1189,458,15,1716,2012-10-23,True
1722,40554,Larch Gold,R1,1.0,10402.0,Avery Ranger District (11010402),10/26/2012,2012-10-26,2013.0,2013-05-20,2013.0,DM,0.0,0.0,0.0,206.0,0.0,0.0,1.0,2013-05-20,1.0,2015-11-01,2020-07-27,1730.0,0.8461538461538461,2015-11-01,2020-07-27,2016.0,2020.0,2016.0,2022.0,2016.0,2020.0,6.0,0.0,140.50000000000003,139.8,13.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Piling of Fuels, Hand or Machine ",Invasives - Pesticide Application,2.0,0.666278442414676,0.961236604722876,3.0,1.0900596587107838,0.992215060722018,2831.0,2625.0,895.0,895.0,False,True,True,True,206,2625,895,895,2831,2012-10-26,True
1723,40557,Parish Cabin Danger Tree Salvage,R6,6.0,60401.0,Blue Mountain Ranger District (11060401),10/29/2012,2012-10-04,2013.0,2012-12-12,2013.0,DM,0.0,1.0,0.0,69.0,0.0,1.0,0.0,2012-12-12,6.0,2016-09-20,2016-09-20,0.0,0.5,2016-09-20,2016-09-20,2016.0,2016.0,2013.0,2016.0,2016.0,2016.0,3.0,0.0,290.0,55.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Salvage Cut (intermediate treatment, not regeneration)",Wildfire - Natural Ignition,2.0,0.6931471805599453,1.0,2.0,0.6931471805599453,1.0,1447.0,1378.0,1378.0,1378.0,False,True,True,True,69,1378,1378,1378,1447,2012-10-29,True
1724,40561,San Jacinto First Thinning Project,R8,8.0,81304.0,Sam Houston Ranger District (11081304),10/30/2012,2012-10-30,2013.0,2016-10-31,2017.0,DM,0.0,0.0,0.0,1462.0,1.0,1.0,0.0,2016-10-31,8.0,2022-03-31,2022-03-31,0.0,0.2121212121212121,2018-09-06,2022-04-26,2018.0,2022.0,2004.0,2021.0,2022.0,2022.0,17.0,0.0,1349.0,1191.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,4.933333333333334,18.0,Commercial Thin,Commercial Thin,1.0,-0.0,,26.0,3.1266265722079902,0.9596482288725156,3439.0,1977.0,1977.0,675.0,False,True,True,True,1462,1977,1977,675,3439,2012-10-30,True
1725,40567,Frenchman Work Center Aspen Hand Thinning Project Phase II,R5,5.0,51101.0,Beckwourth Ranger District (11051101),11/01/2012,2010-06-23,2010.0,2011-11-16,2012.0,DM,0.0,1.0,0.0,511.0,0.0,0.0,1.0,2011-11-16,5.0,2012-07-15,2015-12-01,1234.0,0.6470588235294118,2012-07-15,2015-12-01,2012.0,2016.0,2012.0,2022.0,2012.0,2016.0,10.0,0.0,268.5,131.0,17.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,Jackpot Burning - Scattered concentrations,Wildlife Habitat Precommercial thinning,2.0,0.6914160776171183,0.9975025463691152,3.0,0.803742107316203,0.7315975941709251,1987.0,1476.0,242.0,242.0,False,True,True,True,511,1476,242,242,1987,2012-11-01,True
1726,40574,Burro Unit 15 Vegetation Management Project,R2,2.0,20903.0,Conejos Peak Ranger District (11020903),11/02/2012,2013-01-17,2013.0,2013-09-27,2013.0,DN,0.0,1.0,0.0,253.0,0.0,1.0,0.0,2013-09-27,2.0,2013-12-05,2020-03-24,2301.0,0.5074626865671642,2013-12-05,2020-09-29,2014.0,2020.0,2014.0,2025.0,2014.0,2020.0,11.0,0.0023255813953488,3582.3,2277.7,67.0,19.0,5.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.117647058823529,Stocking Survey,Certification of Natural Regeneration with Site Prep,4.0,0.9065783785814984,0.6539580654783425,2.0,0.5004024235381879,0.7219280948873623,2623.0,2370.0,69.0,69.0,False,True,True,True,253,2370,69,69,2623,2012-11-02,True
1727,40584,Lower Enoree First Thin EA,R8,8.0,81201.0,Enoree Ranger District (11081201),11/05/2012,2012-11-16,2013.0,2013-09-18,2013.0,DN,0.0,1.0,0.0,306.0,0.0,1.0,0.0,2013-09-18,8.0,2018-06-18,2022-06-10,1453.0,0.8872180451127819,2015-06-15,2020-08-30,2015.0,2020.0,2015.0,2022.0,2018.0,2022.0,7.0,0.0153846153846153,5214.1,5201.1,133.0,0.0,0.0,0.0,106.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,2.3389830508474576,Commercial Thin,Commercial Thin,2.0,0.5045435691390772,0.7279025051093645,9.0,1.72807730113103,0.7864818730664505,3493.0,3187.0,1734.0,635.0,False,True,True,True,306,3187,1734,635,3493,2012-11-05,True
1728,40603,Deer Creek Watershed Project,R4,4.0,41403.0,Ketchum Ranger District (11041403),11/06/2012,2012-11-07,2013.0,2013-07-15,2013.0,DN,0.0,0.0,0.0,250.0,1.0,0.0,1.0,2013-07-15,4.0,2014-05-30,2019-05-22,1818.0,0.75,2014-05-30,2019-05-22,2014.0,2019.0,2014.0,2020.0,2014.0,2019.0,6.0,0.0,66.5,38.5,8.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.1666666666666666,Insect Prevention,Precommercial Thin,4.0,1.2554823251787537,0.9056390622295664,2.0,0.5623351446188083,0.8112781244591328,2387.0,2137.0,319.0,319.0,False,True,True,True,250,2137,319,319,2387,2012-11-06,True
1729,40617,Cloverdale Cut-Leave Pinyon Juniper Project,R4,4.0,41704.0,Tonopah Ranger District (11041704),11/08/2012,2012-11-01,2013.0,2013-09-13,2013.0,DM,0.0,1.0,0.0,316.0,0.0,0.0,1.0,2013-09-13,4.0,2020-10-01,2020-10-01,0.0,0.8,2020-10-01,2020-10-01,2021.0,2021.0,2016.0,2021.0,2021.0,2021.0,5.0,0.0,1404.0,833.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,Thinning for Hazardous Fuels Reduction,Thinning for Hazardous Fuels Reduction,1.0,-0.0,,1.0,-0.0,,2891.0,2575.0,2575.0,2575.0,False,True,True,True,316,2575,2575,2575,2891,2012-11-08,True
1730,40629,Barry Point South Salvage Project,R5,5.0,50955.0,Devils Garden Ranger District (11050955),11/08/2012,2012-11-08,2013.0,2013-06-27,2013.0,DN,1.0,0.0,0.0,231.0,0.0,1.0,0.0,2013-06-27,5.0,2013-09-30,2021-10-06,2928.0,0.8785310734463276,2013-09-30,2021-10-06,2013.0,2022.0,2013.0,2023.0,2013.0,2022.0,10.0,-0.0287539936102236,37049.0,33187.0,354.0,63.0,4.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1309904153354632,0.1318327974276527,Burning of Piled Material,Burning of Piled Material,3.0,0.5279577573988666,0.4805678607863837,30.0,3.3659496632094483,0.9896366736483015,3254.0,3023.0,95.0,95.0,False,True,True,True,231,3023,95,95,3254,2012-11-08,True
1731,40631,Flagstaff Watershed Protection Project,R3,3.0,30408.0,Flagstaff Ranger District (11030408),11/09/2012,2013-04-11,2013.0,2015-10-22,2016.0,ROD,0.0,0.0,0.0,924.0,1.0,0.0,0.0,2015-10-22,3.0,2017-09-08,2021-02-01,1242.0,0.6965174129353234,2016-11-16,2021-09-20,2017.0,2021.0,2016.0,2021.0,2017.0,2021.0,5.0,0.9885,8492.0,8669.699999999999,201.0,42.0,0.0,0.0,145.0,0.0,14.0,0.0,0.0,0.0,3.0,1.63,0.8428571428571429,Wildlife Habitat Improvement,Commercial Thin,3.0,0.7483033198327156,0.6811350351268259,6.0,1.1628450921004811,0.6489962029342423,2853.0,1929.0,687.0,391.0,False,True,True,True,924,1929,687,391,2853,2012-11-09,True
1732,40634,Avelene Salvage Project,R4,4.0,40201.0,Mountain Home Ranger District (11040201),11/09/2012,2012-12-15,2013.0,2013-03-15,2013.0,DM,0.0,0.0,0.0,90.0,0.0,1.0,0.0,2013-03-15,4.0,2013-04-03,2015-10-23,933.0,1.0,2013-04-03,2013-06-28,2013.0,2013.0,2013.0,2013.0,2013.0,2016.0,0.0,0.0,258.0,258.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,Stand Silviculture Prescription,"Salvage Cut (intermediate treatment, not regeneration)",1.0,-0.0,,1.0,-0.0,,1042.0,952.0,19.0,19.0,True,True,True,True,90,952,19,19,1042,2012-11-09,True
1733,40661,Dugan Fire Roadside Hazard Tree Abatement & Salvage Project,R1,1.0,11103.0,Sioux Ranger District (11010803),11/19/2012,2012-10-04,2013.0,2012-12-08,2013.0,DM,0.0,1.0,0.0,65.0,1.0,1.0,1.0,2012-12-08,1.0,2013-06-12,2020-02-14,2438.0,0.8620689655172413,2013-06-12,2020-02-14,2013.0,2020.0,2013.0,2020.0,2013.0,2020.0,7.0,0.0,2483.2,2483.2,58.0,50.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2413793103448276,0.38,Burning of Piled Material,Burning of Piled Material,2.0,0.4011898621870057,0.5787946246321198,16.0,2.6669380193565915,0.9618945637209972,2689.0,2624.0,186.0,186.0,False,True,True,True,65,2624,186,186,2689,2012-11-19,True
1734,40676,South Bridger Interface Project EA,R1,1.0,11106.0,Bozeman Ranger District (11011106),11/20/2012,2012-11-21,2013.0,2014-08-08,2014.0,DN,0.0,1.0,1.0,625.0,0.0,1.0,1.0,2014-08-08,1.0,2018-07-24,2019-08-20,392.0,1.0,2018-07-24,2019-08-20,2018.0,2019.0,2018.0,2018.0,2018.0,2019.0,0.0,0.0,168.9,168.9,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5333333333333333,0.5333333333333333,Yarding - Removal of Fuels by Carrying or Dragging,Yarding - Removal of Fuels by Carrying or Dragging,1.0,-0.0,,15.0,2.70805020110221,1.0,2463.0,1838.0,1446.0,1446.0,True,True,True,True,625,1838,1446,1446,2463,2012-11-20,True
1735,40681,Las Conchas Reforestation,R3,3.0,31003.0,Jemez Ranger District (11031003),11/20/2012,2012-11-24,2013.0,2013-01-16,2013.0,DM,0.0,0.0,0.0,53.0,0.0,0.0,1.0,2013-01-16,3.0,2013-04-27,2018-08-30,1951.0,1.0,2013-04-01,2018-07-18,2013.0,2018.0,2013.0,2018.0,2013.0,2018.0,5.0,-1.7142857142857142,22118.0,22070.0,28.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,0.2857142857142857,Plant Trees,Plantation Survival Survey,2.0,0.1540761036710294,0.2222848306856879,0.0,0.0,-0.0,2105.0,2052.0,101.0,75.0,True,True,True,True,53,2052,101,75,2105,2012-11-20,True
1736,40686,Lava Restoration,R6,6.0,60606.0,Hood River Ranger District (11060606),11/21/2012,2013-03-08,2013.0,2015-04-29,2015.0,DN,0.0,1.0,0.0,782.0,0.0,1.0,1.0,2015-04-29,6.0,2017-06-30,2021-10-25,1578.0,0.5428571428571428,2015-09-22,2021-10-25,2015.0,2022.0,2015.0,2023.0,2017.0,2022.0,8.0,-0.3368421052631579,3537.0,2286.0,140.0,87.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0105263157894736,1.2894736842105263,Burning of Piled Material,Fuel Inventory,2.0,0.6633604387435097,0.9570268152971884,2.0,0.1297406947194283,0.1871762568732081,3153.0,2371.0,793.0,146.0,False,True,True,True,782,2371,793,146,3153,2012-11-21,True
1737,40687,Polallie Cooper Hazardous Fuels Reduction,R6,6.0,60606.0,Hood River Ranger District (11060606),11/21/2012,2015-02-16,2015.0,2017-11-30,2018.0,DN,0.0,0.0,0.0,1018.0,1.0,1.0,0.0,2017-11-30,6.0,,,,0.0,2020-09-01,2020-09-01,2020.0,2020.0,2020.0,2025.0,,,5.0,0.0,2601.0,496.0,85.0,60.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,"Piling of Fuels, Hand or Machine ","Piling of Fuels, Hand or Machine ",2.0,0.605797499372304,0.8739810481273579,3.0,0.6223603638826081,0.5664968163037022,0.0,0.0,0.0,1006.0,False,True,False,True,1018,1681,1681,1006,2699,2012-11-21,True
1738,40689,2013 Ketchikan-Misty Fiords Ranger District (KMRD) Timber Stand Improvement CE,R10,10.0,100552.0,Ketchikan - Misty Ranger District (11100552),11/23/2012,2012-12-19,2013.0,2013-03-20,2013.0,DM,0.0,0.0,0.0,91.0,0.0,0.0,1.0,2013-03-20,10.0,2014-06-17,2016-09-08,814.0,0.171875,2013-08-30,2021-09-30,2013.0,2021.0,2012.0,2033.0,2014.0,2016.0,21.0,0.0,4982.0,1491.0,128.0,0.0,0.0,0.0,126.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0930232558139534,0.5909090909090909,Precommercial Thin,Precommercial Thin,2.0,0.0804848370680068,0.1161150753047697,0.0,0.0,-0.0,1359.0,1268.0,454.0,163.0,False,True,True,True,91,1268,454,163,1359,2012-11-23,True
1739,40706,TSI Release Treatment FY2013 JW Units JWF RD,R8,8.0,80905.0,Jessieville Ranger District (11080905),11/28/2012,2012-10-25,2013.0,2013-01-17,2013.0,DM,0.0,0.0,0.0,84.0,0.0,0.0,1.0,2013-01-17,8.0,2020-10-01,2020-10-01,0.0,0.625,2013-08-22,2020-10-01,2013.0,2021.0,2013.0,2021.0,2021.0,2021.0,8.0,0.0,9659.0,5025.0,8.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Underburn - Low Intensity (Majority of Unit),Underburn - Low Intensity (Majority of Unit),2.0,0.6615632381579821,0.954434002924965,3.0,0.9002560512685369,0.8194483718728035,2898.0,2814.0,2814.0,217.0,False,True,True,True,84,2814,2814,217,2898,2012-11-28,True
1740,40712,Kahler Dry Forest Restoration,R6,6.0,61402.0,Heppner Ranger District (11061402),11/28/2012,2013-03-11,2013.0,2016-06-23,2016.0,ROD,0.0,0.0,0.0,1200.0,0.0,1.0,1.0,2016-06-23,6.0,2016-07-10,2021-12-07,1976.0,0.3790226460071513,2016-07-10,2021-12-07,2016.0,2022.0,2014.0,2042.0,2016.0,2022.0,28.0,-0.088235294117647,120796.5,41646.100000000006,1678.0,922.0,85.0,0.0,663.0,5.0,3.0,0.0,0.0,0.0,5.0,0.3478260869565217,0.9685534591194968,Invasives - Mechanical /Physical,Pretreatment Exam for Release or Precommercial Thinning,5.0,0.8756529419483327,0.5440737633823989,155.0,4.783985828328663,0.9485589093570084,3193.0,1993.0,17.0,17.0,False,True,True,True,1200,1993,17,17,3193,2012-11-28,True
1741,40713,Strategic Community Fuelbreak Improvement Project,R5,5.0,50751.0,Monterey Ranger District (11050751),11/28/2012,2012-12-28,2013.0,2018-11-13,2019.0,ROD,0.0,0.0,0.0,2146.0,1.0,0.0,1.0,2018-11-13,5.0,2020-02-01,2020-02-10,9.0,0.375,2020-02-01,2021-09-30,2020.0,2021.0,2020.0,2021.0,2020.0,2020.0,1.0,0.0,551.0,551.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Piling of Fuels, Hand or Machine ",Thinning for Hazardous Fuels Reduction,1.0,-0.0,,1.0,-0.0,,2600.0,454.0,445.0,445.0,False,True,True,True,2146,454,445,445,2600,2012-11-28,True
1742,40726,Piuta Hazard Tree Salvage CE,R4,4.0,41903.0,Heber-Kamas Ranger District (11041903),11/29/2012,2012-11-20,2013.0,2013-05-02,2013.0,DM,0.0,1.0,0.0,163.0,1.0,0.0,1.0,2013-05-02,4.0,2013-10-30,2015-09-15,685.0,0.6363636363636364,2013-10-30,2015-09-15,2014.0,2015.0,2013.0,2017.0,2014.0,2015.0,4.0,0.0,231.0,123.0,11.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Piling of Fuels, Hand or Machine ",Burning of Piled Material,2.0,0.6554817739013927,0.94566030460064,1.0,-0.0,,1029.0,866.0,181.0,181.0,False,True,True,True,163,866,181,181,1029,2012-11-29,True
1743,40734,West Slope Wildland-Urban Interface Hazardous Fuels Reduction Project,R4,4.0,41004.0,Moab Ranger District (11041004),11/30/2012,2012-11-29,2013.0,2015-05-08,2015.0,DN,0.0,0.0,0.0,890.0,1.0,0.0,0.0,2015-05-08,4.0,2015-08-20,2022-05-15,2460.0,0.9215686274509804,2015-08-01,2022-05-15,2015.0,2022.0,2014.0,2025.0,2015.0,2022.0,11.0,-0.0425531914893617,7243.0,6908.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0212765957446808,0.4148936170212766,Burning of Piled Material,Burning of Piled Material,1.0,-0.0,,13.0,1.138361705050158,0.4438144954942755,3454.0,2564.0,104.0,85.0,False,True,True,True,890,2564,104,85,3454,2012-11-30,True
