NEPA_DOC_NBR,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS
40734,2015-05-08,4.0,2015-08-20,2022-05-15,2460.0,0.9215686274509803,2015-08-01,2022-05-15,2015.0,2022.0,2014,2025,2015.0,2022.0,11,-0.0425531914893617,7243.0,6908.0,102,102,0,0,0,0,0,0,0,0,1,0.02127659574468085,0.4148936170212766,Burning of Piled Material,Burning of Piled Material,1,-0.0,,13,1.138361705050158,0.4438144954942755
4074,2007-03-15,1.0,2007-07-11,2007-07-11,0.0,0.25,2007-06-29,2007-06-29,2007.0,2007.0,2007,2021,2007.0,2007.0,14,0.0,216.0,99.0,4,0,0,0,4,0,0,0,0,0,1,0.0,0.0,Stand Silviculture Prescription,Commercial Thin,1,-0.0,,1,-0.0,
40743,2013-04-23,5.0,2014-12-09,2015-03-05,86.0,0.2727272727272727,2014-12-09,2015-03-05,2015.0,2015.0,2013,2015,2015.0,2015.0,2,0.0,470.0,186.0,22,14,0,0,8,0,0,0,0,0,2,0.0,0.0,Burning of Piled Material,Burning of Piled Material,2,0.6554817739013927,0.9456603046006401,14,2.586935412951083,0.9802497975018322
40764,2013-03-14,6.0,2013-04-01,2021-11-08,3143.0,0.9120879120879121,2013-04-01,2021-11-08,2013.0,2022.0,2013,2024,2013.0,2022.0,11,0.3132530120481928,16685.0,15761.0,182,0,0,0,182,0,0,0,0,0,1,0.3313253012048193,0.3313253012048193,Stocking Survey,Stocking Survey,1,-0.0,,41,3.60804566197615,0.9715835850677836
40766,2013-02-01,4.0,2014-09-25,2014-09-25,0.0,1.0,2014-05-13,2014-05-13,2014.0,2014.0,2014,2014,2014.0,2014.0,0,0.0,829.0,829.0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,Thinning for Hazardous Fuels Reduction,Thinning for Hazardous Fuels Reduction,1,-0.0,,1,-0.0,
40768,2014-07-14,1.0,2014-08-08,2021-09-20,2600.0,0.6518353726362626,2014-08-08,2021-09-20,2014.0,2021.0,2014,2027,2014.0,2021.0,13,0.0,12375.9,7070.4,899,350,10,0,538,0,0,0,1,0,4,0.07167235494880546,0.4402730375426621,Stand Silviculture Prescription,Underburn - Low Intensity (Majority of Unit),4,0.7321280173790827,0.5281187299843357,47,2.800937894088404,0.727488445597347
40782,2013-11-11,6.0,2015-10-20,2015-10-20,0.0,0.75,2015-05-18,2015-05-18,2015.0,2015.0,2015,2024,2016.0,2016.0,9,0.0,72.0,53.0,4,0,0,0,4,0,0,0,0,0,1,0.0,1.0,Precommercial Thin,Precommercial Thin,1,-0.0,,4,1.3862943611198906,1.0
40785,2015-08-04,1.0,2016-07-11,2021-10-31,1938.0,0.39487179487179486,2015-09-29,2021-10-31,2015.0,2022.0,2015,2027,2016.0,2022.0,12,0.0,13093.900000000001,3921.2,585,191,8,0,383,3,0,0,0,0,4,0.09322033898305085,0.6883116883116883,Leave Tree Protection,Pretreatment Exam for Reforestation,4,0.7285127108001699,0.5255108375479903,3,0.03220226612848089,0.029311765816420046
40786,2013-09-18,8.0,2021-04-05,2021-04-05,0.0,1.0,2021-04-05,2021-04-05,2021.0,2021.0,2021,2021,2021.0,2021.0,0,0.0,1524.0,1524.0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1,-0.0,,1,-0.0,
40787,2013-09-18,8.0,2020-11-19,2020-11-19,0.0,1.0,2020-11-19,2020-11-19,2021.0,2021.0,2021,2021,2021.0,2021.0,0,0.0,521.0,521.0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1,-0.0,,1,-0.0,
40788,2013-09-18,8.0,2014-03-15,2021-04-05,2578.0,1.0,2014-03-10,2021-04-05,2014.0,2021.0,2014,2021,2014.0,2021.0,7,0.0,3288.0,3288.0,2,2,0,0,0,0,0,0,0,0,1,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1,-0.0,,1,-0.0,
40789,2013-09-18,8.0,,,,0.0,,,,,2016,2016,,,0,,2746.0,0.0,1,1,0,0,0,0,0,0,0,0,1,,,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1,-0.0,,1,-0.0,
40790,2014-06-03,6.0,2016-08-25,2021-11-10,1903.0,0.215962441314554,2015-09-16,2021-11-10,2015.0,2022.0,2015,2025,2016.0,2022.0,10,-0.7284313725490196,6178.2,2965.6000000000004,213,73,4,0,114,12,10,0,0,0,5,0.058823529411764705,0.8913043478260869,Watershed Resource Non-Structural Improvements Riparian,Pretreatment Exam for Reforestation,5,1.081855215039561,0.6721944392395804,0,0.0,-0.0
40792,2013-09-20,8.0,,,,0.0,,,,,2022,2022,,,0,,1508.0,0.0,1,1,0,0,0,0,0,0,0,0,1,,,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1,-0.0,,1,-0.0,
40793,2013-09-20,8.0,2015-03-18,2015-03-18,0.0,0.5,2015-03-18,2015-03-18,2015.0,2015.0,2014,2022,2015.0,2015.0,8,0.0,2219.0,784.0,2,2,0,0,0,0,0,0,0,0,1,1.0,1.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1,-0.0,,2,0.6931471805599453,1.0
40795,2013-08-16,9.0,2013-11-01,2017-05-14,1290.0,0.7555555555555555,2013-09-20,2017-05-14,2013.0,2017.0,2013,2023,2014.0,2017.0,10,0.0,2260.0,2166.0,45,45,0,0,0,0,0,0,0,0,1,0.0,0.35294117647058826,Rearrangement of Fuels,Underburn - Low Intensity (Majority of Unit),1,-0.0,,30,3.0548498686559613,0.8981689463617853
40796,2017-12-08,3.0,2019-06-28,2019-06-28,0.0,0.42857142857142855,2019-05-08,2021-09-30,2019.0,2021.0,2018,2018,2019.0,2019.0,0,0.0,3517.0,3517.0,7,1,2,0,3,0,0,0,1,0,4,2.142857142857143,1.0,Thinning for Hazardous Fuels Reduction,Commercial Thin,4,1.277034259466139,0.9211854965885543,1,-0.0,
40799,2013-05-23,10.0,2014-04-25,2016-08-05,833.0,0.8181818181818182,2013-09-06,2016-05-10,2013.0,2016.0,2013,2022,2014.0,2016.0,9,0.0,1610.0,1188.0,33,0,0,0,33,0,0,0,0,0,1,1.5185185185185186,2.0,Precommercial Thin,Precommercial Thin,1,-0.0,,0,0.0,-0.0
40800,2013-05-20,10.0,2014-06-20,2016-10-21,854.0,0.31125827814569534,2014-05-14,2016-08-04,2014.0,2016.0,2013,2013,2014.0,2017.0,0,0.0,7174.0,1841.0,151,0,0,0,151,0,0,0,0,0,1,2.3404255319148937,2.5531914893617023,Precommercial Thin,Precommercial Thin,1,-0.0,,0,0.0,-0.0
40817,2013-12-17,6.0,,,,0.0,,,,,2023,2023,,,0,,1000.0,0.0,1,0,0,0,1,0,0,0,0,0,1,,,Plant Trees,Plant Trees,1,-0.0,,0,0.0,-0.0
40821,2013-07-10,5.0,2013-09-11,2019-12-04,2275.0,0.6437823834196891,2013-07-26,2019-12-04,2013.0,2020.0,2012,2027,2013.0,2020.0,15,0.0,33438.4,18019.1,772,165,0,0,607,0,0,0,0,0,2,0.012024048096192385,0.13078470824949698,"Salvage Cut (intermediate treatment, not regeneration)","Salvage Cut (intermediate treatment, not regeneration)",2,0.5188576337466527,0.7485533351336779,87,4.3633472508767746,0.9770347116302278
40825,2013-07-01,4.0,2013-11-05,2014-07-08,245.0,1.0,2013-08-16,2013-08-29,2013.0,2013.0,2013,2013,2014.0,2014.0,0,0.0,163.0,163.0,12,0,0,0,12,0,0,0,0,0,1,0.0,1.0,Precommercial Thin,Precommercial Thin,1,-0.0,,0,0.0,-0.0
40832,2014-10-28,5.0,2015-09-06,2017-07-20,683.0,0.4,2015-09-06,2020-08-01,2015.0,2020.0,2015,2020,2015.0,2017.0,5,0.0,879.7,758.7,50,38,0,0,12,0,0,0,0,0,2,0.5106382978723404,1.2,Precommercial Thin,Precommercial Thin,2,0.5510799280869728,0.7950402793845223,8,1.2730638423751843,0.6122142973765758
40840,2013-03-20,3.0,2015-09-15,2018-09-03,1084.0,0.8,2013-07-15,2015-10-05,2013.0,2016.0,2013,2015,2015.0,2018.0,2,0.0,316.0,316.0,5,0,0,0,5,0,0,0,0,0,1,0.2,2.0,Layout and Design,"Salvage Cut (intermediate treatment, not regeneration)",1,-0.0,,3,0.9502705392332347,0.8649735207179272
40841,2015-05-28,9.0,2017-01-10,2022-05-21,1957.0,0.3405714285714286,2016-05-31,2022-05-21,2016.0,2022.0,2016,2030,2017.0,2022.0,14,-0.21823204419889503,21356.0,8798.0,875,74,0,0,744,0,34,15,8,0,5,0.008287292817679558,0.5335570469798657,Construction/Purchasing of Tree Seedlings Cooler,Commercial Thin,5,0.5856388692149284,0.3638778884792226,60,3.242298206819799,0.7918967633393621
40843,2013-05-21,1.0,2015-04-15,2018-09-01,1235.0,1.0,2015-04-15,2018-09-01,2015.0,2018.0,2015,2018,2015.0,2018.0,3,0.0,1362.0,1362.0,48,17,0,0,14,0,17,0,0,0,3,0.125,0.125,Wildlife Habitat Prescribed fire,Underburn - Low Intensity (Majority of Unit),3,1.094616504396954,0.9963628804152554,17,2.823271860753302,0.9964910925879372
40855,2013-09-26,4.0,2017-09-29,2021-10-21,1483.0,0.1652892561983471,2014-09-14,2021-10-19,2014.0,2022.0,2005,2031,2017.0,2022.0,26,0.0,4293.0,860.0,121,14,8,0,97,2,0,0,0,0,4,0.3333333333333333,3.65,Burning of Piled Material,"Salvage Cut (intermediate treatment, not regeneration)",4,0.6741740644066557,0.48631378970771943,8,1.7450504073365547,0.8391918562552377
40858,2017-07-06,6.0,2019-09-23,2021-10-10,748.0,0.016568047337278107,2017-09-19,2021-01-07,2017.0,2021.0,2017,2033,2019.0,2022.0,16,0.0,22339.5,2786.0,845,478,19,4,210,31,98,0,0,5,7,0.0,1.2857142857142858,Commercial Thin,Invasives - Mechanical /Physical,7,1.1804210824564019,0.6066164375726517,2,0.37297495126521374,0.5380891125661267
40860,2014-12-09,5.0,2015-11-16,2016-10-26,345.0,1.0,2015-11-16,2016-10-26,2016.0,2017.0,2015,2016,2016.0,2017.0,1,0.0,165.0,165.0,5,3,2,0,0,0,0,0,0,0,2,0.4,0.4,Burning of Piled Material,Burning of Piled Material,2,0.6730116670092565,0.9709505944546688,3,1.0549201679861442,0.9602297178607612
40861,2017-08-15,4.0,2019-10-05,2022-01-11,829.0,0.17415730337078653,2018-09-04,2022-01-11,2018.0,2022.0,2018,2037,2020.0,2022.0,19,-8.269444444444444,71130.9,36271.9,356,155,23,0,174,0,3,0,0,1,5,0.027777777777777776,0.0967741935483871,Special Products Removal,Yarding - Removal of Fuels by Carrying or Dragging,5,0.9456646661942045,0.5875744934851133,24,2.7781536746637974,0.8741682246331347
40865,2015-05-28,2.0,2018-07-15,2021-10-07,1180.0,0.22126436781609196,2017-03-21,2021-11-02,2017.0,2022.0,2017,2027,2018.0,2022.0,10,0.0,8940.3,3463.6000000000004,348,83,10,0,255,0,0,0,0,0,3,0.39552238805970147,1.7272727272727273,Certification of Natural Regeneration without Site Prep,Burning of Piled Material,3,0.671708728646725,0.6114156336818911,64,3.7885049898748724,0.9109428935459286
40869,2013-02-19,4.0,,,,0.0,2013-09-20,2013-09-20,2013.0,2013.0,2013,2013,,,0,0.0,694.0,694.0,1,1,0,0,0,0,0,0,0,0,1,0.0,,Thinning for Hazardous Fuels Reduction,Thinning for Hazardous Fuels Reduction,1,-0.0,,1,-0.0,
40875,2015-02-23,2.0,2015-09-01,2016-09-05,370.0,1.0,2015-07-23,2016-07-15,2015.0,2016.0,2015,2015,2015.0,2016.0,0,0.0,547.0,547.0,44,0,0,0,44,0,0,0,0,0,1,0.5454545454545454,0.5454545454545454,Precommercial Thin,Precommercial Thin,1,-0.0,,1,-0.0,
40899,2013-02-24,9.0,2015-06-30,2021-09-29,2283.0,0.5641025641025641,2015-06-30,2021-09-29,2015.0,2021.0,2015,2026,2015.0,2021.0,11,0.0,1788.0,1073.0,39,0,0,0,0,0,39,0,0,0,1,0.0,0.0,Inland Fish Structural removal,Inland Fish Structural removal,1,-0.0,,0,0.0,-0.0
40900,2013-07-11,3.0,2014-07-21,2014-07-21,0.0,1.0,2014-07-21,2014-07-21,2014.0,2014.0,2014,2014,2014.0,2014.0,0,0.0,93.0,93.0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,"Salvage Cut (intermediate treatment, not regeneration)","Salvage Cut (intermediate treatment, not regeneration)",1,-0.0,,1,-0.0,
40912,2013-07-10,5.0,2013-09-23,2019-09-30,2198.0,0.9286563614744352,2013-08-01,2021-06-25,2013.0,2021.0,2013,2022,2013.0,2019.0,9,0.0,18510.0,17442.0,841,157,0,0,628,0,2,0,54,0,4,0.2786259541984733,0.559539052496799,Tree Release and Weed,Disease Control,4,0.7220622320807912,0.5208578007180866,129,4.6997702057263115,0.9670682352899624
40917,2013-06-24,10.0,2014-05-09,2014-05-09,0.0,1.0,2013-09-23,2013-09-23,2013.0,2013.0,2013,2013,2014.0,2014.0,0,0.0,52.0,52.0,3,0,0,0,3,0,0,0,0,0,1,0.0,1.0,Precommercial Thin,Precommercial Thin,1,-0.0,,0,0.0,-0.0
40940,2013-12-06,9.0,2014-04-29,2014-04-29,0.0,1.0,2014-01-31,2014-01-31,2014.0,2014.0,2013,2013,2014.0,2014.0,0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,1,1.0,1.0,Harvest Without Restocking,Harvest Without Restocking,1,-0.0,,0,0.0,-0.0
40950,2013-05-15,8.0,2016-03-16,2016-03-16,0.0,1.0,2015-08-20,2015-08-20,2015.0,2015.0,2015,2015,2016.0,2016.0,0,0.0,64.0,64.0,7,0,0,0,0,0,7,0,0,0,1,0.0,1.0,Wildlife Habitat Mechanical treatment,Wildlife Habitat Mechanical treatment,1,-0.0,,0,0.0,-0.0
40959,2015-06-11,2.0,2021-12-09,2021-12-09,0.0,0.034482758620689655,2019-08-14,2021-12-09,2019.0,2022.0,2019,2036,2022.0,2022.0,17,-0.12777777777777782,1811.5,554.2,58,10,0,0,48,0,0,0,0,0,2,0.0,0.0,Burning of Piled Material,Certification of Natural Regeneration without Site Prep,2,0.45969301996850176,0.6631968402398287,3,0.1738965505262752,0.15828746166411148
40962,2013-02-28,5.0,2013-07-30,2013-07-30,0.0,0.6666666666666666,2013-05-30,2013-05-30,2013.0,2013.0,2013,2026,2013.0,2013.0,13,0.0,502.40000000000003,184.2,6,2,0,0,4,0,0,0,0,0,2,0.0,0.0,Precommercial Thin,Underburn - Low Intensity (Majority of Unit),2,0.6365141682948128,0.9182958340544894,4,1.3296613488547582,0.9591479170272448
40964,2018-09-27,5.0,2020-02-01,2021-08-29,575.0,0.05351170568561873,2019-05-28,2021-07-05,2019.0,2021.0,2019,2026,2020.0,2021.0,7,0.0,15925.6,3747.5,299,176,1,7,115,0,0,0,0,0,4,0.0,0.375,"Piling of Fuels, Hand or Machine ","Piling of Fuels, Hand or Machine ",4,0.7864176572305671,0.567280427077028,105,4.613333812034509,0.9912705448550633
40984,2013-04-05,8.0,2013-06-08,2016-05-17,1074.0,1.0,2013-06-08,2016-05-17,2013.0,2016.0,2013,2016,2013.0,2016.0,3,-1.5714285714285714,974.0,963.0,7,0,0,0,7,0,0,0,0,0,1,0.0,0.0,Tree Release and Weed,Tree Release and Weed,1,-0.0,,2,0.6931471805599453,1.0
40989,2014-07-21,8.0,2014-10-31,2022-05-18,2756.0,0.8333333333333334,2014-10-31,2022-05-18,2015.0,2022.0,2015,2023,2015.0,2022.0,8,0.07777777777777778,1083.9,1035.9,54,0,1,0,41,0,12,0,0,0,3,0.13333333333333333,0.13333333333333333,Wildlife Habitat Water development,Stand Clearcut (EA/RH/FH),3,0.6172185922618183,0.5618165740801028,3,0.8051118537174191,0.732844391075843
40991,2013-05-03,4.0,2013-05-03,2015-11-01,912.0,0.7142857142857143,2013-05-03,2015-11-01,2013.0,2016.0,2013,2016,2013.0,2016.0,3,-2.2857142857142856,382.0,318.0,28,0,0,0,28,0,0,0,0,0,1,0.0,0.0,"Salvage Cut (intermediate treatment, not regeneration)","Salvage Cut (intermediate treatment, not regeneration)",1,-0.0,,0,0.0,-0.0
41000,2013-07-11,2.0,2014-10-31,2014-10-31,0.0,1.0,2014-07-02,2014-07-02,2014.0,2014.0,2014,2014,2015.0,2015.0,0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0.0,1.0,Permanent Land Clearing,Permanent Land Clearing,1,-0.0,,1,-0.0,
41014,2012-12-20,8.0,2013-08-27,2013-09-25,29.0,1.0,2013-08-26,2013-09-25,2013.0,2013.0,2013,2013,2013.0,2013.0,0,-6.636363636363637,237.7,164.7,11,0,0,0,0,0,11,0,0,0,1,0.0,0.0,Wildlife Habitat Release and weeding,Wildlife Habitat Release and weeding,1,-0.0,,5,1.1595888143086257,0.7204930400545079
41019,2017-03-29,4.0,2017-08-01,2019-10-01,791.0,1.0,2017-08-01,2019-10-01,2017.0,2020.0,2017,2018,2017.0,2020.0,1,0.0,7288.0,7288.0,4,4,0,0,0,0,0,0,0,0,1,0.75,1.0,Thinning for Hazardous Fuels Reduction,Thinning for Hazardous Fuels Reduction,1,-0.0,,3,1.0397207708399179,0.946394630357186
41022,2015-09-30,6.0,2017-08-01,2021-11-15,1567.0,0.19541984732824427,2016-08-31,2021-11-15,2016.0,2022.0,2016,2028,2017.0,2022.0,12,-0.7049327354260089,60830.3,12199.2,655,353,38,0,263,0,1,0,0,0,4,0.04484304932735426,0.9453125,Precommercial Thin,Chipping of Fuels,4,0.8746077415439412,0.6308961257242701,175,5.019631743855327,0.9718954026747563
41023,2016-08-18,6.0,,,,0.0,2019-09-01,2019-09-02,2019.0,2019.0,2019,2021,,,2,0.0,623.4000000000001,331.2,74,22,23,0,29,0,0,0,0,0,3,0.0,,Nonrange Fences - Area,"Piling of Fuels, Hand or Machine ",3,1.090945093070911,0.9930210178092091,23,3.1114462404822514,0.9923304035055373
41028,2013-03-27,5.0,2013-08-16,2019-05-23,2106.0,0.5909090909090909,2013-05-15,2019-05-23,2013.0,2019.0,2013,2027,2013.0,2019.0,14,0.0,1411.1999999999998,1273.1999999999998,22,2,0,0,20,0,0,0,0,0,2,0.0,0.46153846153846156,Plant Trees,Plant Trees,2,0.30463609734923813,0.43949698692151334,1,-0.0,
41044,2015-09-18,6.0,2016-08-30,2020-09-21,1483.0,0.06611570247933884,2016-08-30,2020-09-21,2016.0,2020.0,2016,2029,2016.0,2020.0,13,0.0,4190.4,1686.0,242,139,0,0,69,0,33,1,0,0,4,0.4642857142857143,0.75,Wildlife Habitat Snags created,Wildlife Habitat Snags created,4,0.9706320441287075,0.700163018296202,1,-0.0,
41073,2013-03-21,8.0,2019-03-20,2019-03-20,0.0,1.0,2019-03-20,2019-03-20,2019.0,2019.0,2019,2019,2019.0,2019.0,0,0.0,1402.0,1402.0,2,1,0,0,0,0,0,1,0,0,2,0.0,0.0,Underburn - Low Intensity (Majority of Unit),"Pollinator habitat improved, restored or maintained",2,0.6931471805599453,1.0,1,-0.0,
41089,2013-04-17,1.0,2013-06-11,2015-07-09,758.0,1.0,2013-06-11,2014-11-24,2013.0,2015.0,2013,2014,2013.0,2015.0,1,0.0,491.0,491.0,11,3,0,0,8,0,0,0,0,0,2,0.45454545454545453,1.0,"Salvage Cut (intermediate treatment, not regeneration)",Rearrangement of Fuels,2,0.5859526183035508,0.8453509366224364,0,0.0,-0.0
41090,2016-09-15,4.0,2016-11-15,2020-03-03,1204.0,1.0,2016-11-15,2020-03-03,2017.0,2020.0,2016,2020,2017.0,2020.0,4,-30.0875,491.70000000000005,251.0,8,3,4,0,0,0,0,1,0,0,3,0.75,0.75,Invasives - Pesticide Application,Invasives - Pesticide Application,3,0.9743147528693494,0.8868595071429147,3,0.9743147528693494,0.8868595071429147
41100,2015-05-21,1.0,2017-09-15,2020-09-01,1082.0,0.7202797202797203,2017-09-15,2020-09-01,2017.0,2020.0,2017,2039,2017.0,2020.0,22,0.0,4160.299999999999,2134.2999999999997,143,57,0,0,86,0,0,0,0,0,2,0.0,0.0,Rearrangement of Fuels,Rearrangement of Fuels,2,0.6724405061733967,0.9701265835492238,46,3.6724614836273712,0.959207484669381
41102,2013-04-19,1.0,2016-04-17,2016-04-17,0.0,0.6,2013-09-27,2015-04-17,2013.0,2015.0,2013,2015,2016.0,2016.0,2,0.0,221.39999999999998,221.39999999999998,5,2,0,0,3,0,0,0,0,0,2,0.0,1.0,"Salvage Cut (intermediate treatment, not regeneration)",Rearrangement of Fuels,2,0.6730116670092565,0.9709505944546688,4,1.3321790402101223,0.9609640474436812
41109,2013-03-08,1.0,2014-08-29,2017-09-30,1128.0,0.7142857142857143,2014-08-29,2017-09-30,2014.0,2017.0,2014,2034,2014.0,2017.0,20,0.0,1071.5,770.0,42,0,0,0,42,0,0,0,0,0,1,0.03333333333333333,0.03333333333333333,Plant Trees,Certification of Natural Regeneration without Site Prep,1,-0.0,,16,2.7299879250859456,0.9846350103020611
41130,2016-04-26,1.0,2017-01-30,2022-01-01,1797.0,0.20115197164377493,2017-01-30,2022-01-01,2017.0,2022.0,2015,2026,2017.0,2022.0,11,0.01104417670682731,32830.399999999994,14039.1,2257,1148,0,0,983,27,77,0,22,0,5,0.07228915662650602,1.4955947136563876,Yarding - Removal of Fuels by Carrying or Dragging,Plant Trees,5,0.91918485515113,0.5711216618235136,223,5.1893009125702365,0.9597070579411148
41131,2014-10-18,1.0,2015-12-21,2018-09-21,1005.0,0.7032967032967034,2015-12-21,2018-09-21,2016.0,2018.0,2016,2022,2016.0,2018.0,6,0.0625,2049.0,1364.0,91,35,0,0,47,0,9,0,0,0,3,0.015625,0.015625,Stand Silviculture Prescription,"Piling of Fuels, Hand or Machine ",3,0.9375722468626939,0.8534150368910847,37,3.5223673585017314,0.975476996075591
41142,2014-07-22,8.0,2015-08-12,2022-01-15,2348.0,0.08,2015-05-29,2021-07-13,2015.0,2021.0,2015,2027,2015.0,2022.0,12,-0.2727272727272727,4085.0,2060.0,100,0,0,0,83,15,2,0,0,0,3,0.20454545454545456,1.625,Commercial Thin,Commercial Thin,3,0.5174620077403846,0.47101421773437824,3,0.464925032137652,0.42319300169243385
41149,2013-07-30,5.0,2013-09-05,2019-10-24,2240.0,0.31835686777920413,2013-08-21,2019-10-24,2013.0,2020.0,2013,2028,2013.0,2020.0,15,-0.022846441947565535,20573.7,9481.0,779,120,0,0,655,2,2,0,0,0,4,0.026217228464419477,0.3024193548387097,Certification-Planted,Plant Trees,4,0.46454804561763496,0.335100580833611,114,4.6705788998986675,0.9861451015596544
41150,2013-02-21,8.0,2014-04-01,2016-04-01,731.0,0.9411764705882353,2014-04-01,2016-04-01,2014.0,2016.0,2014,2021,2014.0,2016.0,7,0.0,1546.0,1381.0,17,0,0,0,0,0,17,0,0,0,1,0.0,0.0,Wildlife Habitat Intermediate cut,Wildlife Habitat Intermediate cut,1,-0.0,,3,0.8463658296262874,0.7703953782024133
41153,2013-08-07,1.0,2014-06-01,2020-11-24,2368.0,0.8260869565217391,2014-06-01,2020-11-24,2014.0,2021.0,2014,2023,2014.0,2021.0,9,0.11578947368421053,7658.3,5979.3,115,57,0,0,58,0,0,0,0,0,2,0.29473684210526313,0.45263157894736844,Rearrangement of Fuels,Rearrangement of Fuels,2,0.693109372900105,0.9999454550766408,26,3.219251240871413,0.9880773032054911
41161,2013-03-11,8.0,2019-08-15,2021-01-06,510.0,0.5833333333333334,2019-07-01,2021-01-06,2019.0,2021.0,2019,2023,2019.0,2021.0,4,0.0,292.0,175.0,12,0,0,0,10,0,2,0,0,0,2,0.0,0.14285714285714285,Wildlife Habitat Improvement,Stocking Survey,2,0.45056120886630463,0.6500224216483541,2,0.6890092384766586,0.9940302114769566
41167,2014-08-05,1.0,2014-09-08,2022-05-21,2812.0,0.6558441558441559,2014-09-08,2022-04-15,2014.0,2022.0,2014,2054,2014.0,2022.0,40,0.0024752475247524774,39476.399999999994,12503.5,616,224,6,0,333,35,0,0,18,0,5,0.07920792079207921,0.2896039603960396,Post Treatment Exam Fuels Mgt ,Plant Trees,5,1.011664828162342,0.6285826998025097,18,0.20447797445697077,0.07074452409049471
41169,2013-06-14,8.0,2013-09-05,2022-04-08,3137.0,0.6148648648648649,2013-09-05,2022-04-08,2013.0,2022.0,2013,2028,2013.0,2022.0,15,-0.4717171717171717,29771.0,16809.8,148,4,5,0,111,0,28,0,0,0,4,0.0,1.0769230769230769,Wildlife Habitat Rehabilitate openings,Site Preparation for Natural Regeneration - Chemical,4,0.7428072356747578,0.5358221576222063,65,3.774123520613153,0.9041143709475497
41170,2015-01-06,8.0,2015-11-23,2022-03-01,2290.0,0.4376237623762376,2015-06-30,2022-03-01,2015.0,2022.0,2015,2029,2016.0,2022.0,14,-0.032846715328467155,21206.5,11260.0,505,0,11,4,474,0,16,0,0,0,4,0.025547445255474453,0.8144796380090498,Plant Trees,Precommercial Thin,4,0.2905075075237472,0.20955687022276168,186,4.848073460132611,0.9277283731566285
41171,2013-09-12,6.0,2014-04-21,2021-10-19,2738.0,0.6206896551724138,2014-04-21,2021-10-19,2014.0,2022.0,2013,2025,2014.0,2022.0,12,0.0,5480.0,2962.0,29,17,0,0,0,0,12,0,0,0,2,0.2222222222222222,0.2222222222222222,Wildlife Habitat Prescribed fire,Wildlife Habitat Prescribed fire,2,0.6782093939033127,0.9784493292686188,22,2.946396773244053,0.9532048872518362
41174,2013-09-05,9.0,2014-06-25,2022-03-17,2822.0,0.6052631578947368,2014-06-25,2022-01-27,2014.0,2022.0,2014,2027,2014.0,2022.0,13,0.37,5177.7,4198.5,304,0,33,0,234,28,7,2,0,0,5,0.12,2.152173913043478,Wildlife Habitat Non-Structural Improvement,Site Preparation for Natural Regeneration - Other,5,0.7820300625525745,0.48590259773975303,53,2.182752955100349,0.5497714028658144
41177,2013-03-06,9.0,2013-04-27,2015-04-25,728.0,0.6666666666666666,2013-04-27,2015-04-25,2013.0,2015.0,2013,2016,2013.0,2015.0,3,0.0,3.0,2.0,3,0,0,0,0,0,3,0,0,0,1,0.0,0.0,Wildlife Habitat Improvement,Wildlife Habitat Improvement,1,-0.0,,0,0.0,-0.0
41179,2012-09-05,1.0,2013-02-28,2018-06-21,1939.0,0.991304347826087,2013-02-28,2018-06-21,2013.0,2018.0,2013,2018,2013.0,2018.0,5,-0.9105263157894736,7726.8,7609.0,115,0,1,0,114,0,0,0,0,0,2,0.0,0.0,Plant Trees,Plant Trees,2,0.04991801430261973,0.07201647168541384,1,-0.0,
41180,2014-03-04,9.0,2014-08-29,2015-08-29,365.0,1.0,2014-08-29,2015-08-29,2014.0,2015.0,2014,2015,2014.0,2015.0,1,0.0,83.7,83.7,3,0,0,0,0,0,3,0,0,0,1,0.0,0.0,Wildlife Habitat Improvement,Wildlife Habitat Mechanical treatment,1,-0.0,,2,0.6931471805599453,1.0
